Month,speaker,president,vice-president,spokesperson,Email,repression,oppression,discontent,discontent(2),Email_file1,corruption,nepotism,deal,deal(2),Email_file2,bargain,deadline,summit,bodyguard,Email_file3,stalemate,disagreement,misunderstanding,investigation,Email_file4,security measures,coalition,consensus,crackdown,Email_file5,crackdown_file6,opposition,discrimination,talks,Email_file6,negotiations,negotiations(2),direct,indirect,Email_file7,civil society,civil society(2),civil society(3),directorate,Email_file8,directorate_file9,planning,parliament,MP,Email_file9,authorit,local,council,mayor,Email_file10,MP_file11,union,union(2),union(3),Email_file11,union_file12,constitution,constitution(2),delegation,Email_file12,inspector,supporter,activist,activist(2),Email_file13,aide,policy,principle,pledge,Email_file14,pledge_file15,agreement,alliance,dialogue,Email_file15,dialogue_file16,announcement,closure,trade union,Email_file16,trade union_file17,restriction,restriction(2),restrictions,Email_file17,demonstrator,demonstrator(2),sit-in,protester,Email_file18,crime,boycott,boycott(2),boycott(3),Email_file19,Ministry of Foreign Affairs,Ministry of Defence,Ministry of Health,Ministry of Education,Email_file20,representative,election,rule,law,Email_file21,Ministry of Displacement and Migration,Ministry of Displacement and Migration(2),Ministry of Interior,Ministry of Oil,Email_file22,Ministry of Oil_file23,Ministry of Oil(2),Ministry of Justice,Ministry of Justice(2),Email_file23,Ministry of Justice_file24,Ministry of Finance,Ministry of Electricity,Ministry of Electricity(2),Email_file24,Ministry of Electricity_file25,Ministry of Water Resources,Ministry of Trade,Ministry of Industry and Minerals,Email_file25,Ministry of Industry and Minerals_file26,Ministry of Industry and Minerals(2),Ministry of Higher Education,Ministry of Higher Education(2),Email_file26,Ministry of Human Rights,Ministry of Human Rights(2),Ministry of Communications,Ministry of Communications(2),Email_file27,Ministry of Construction and Housing,Ministry of Construction and Housing(2),Ministry of Culture,Ministry of Culture(2),Email_file28,KRG,Ministry of Science and Technology,Ministry of Transportation,Ministry of Transportation(2),Email_file29,Ministry of Labour and Social Affairs,Ministry of Labour and Social Affairs(2),Ministry of Labour and Social Affairs(3),Ministry of the Environment,Email_file30,Ministry of the Environment_file31,Ministry of the Environment(2),Ministry of Planning,party,Email_file31,registration,register,register(2),administration,Email_file32,parties,parties(2),political,responsibility,Email_file33,department,judge,elections,army,Email_file34,guards,guards(2),guards(3),Email_file35,reform,protest,demonstration,demonstration(2),Email_file36,decree,resolution,resolution(2),resolution(3),Email_file37,resolution_file38,electorate,electorate(2),vote,Email_file38,voter,committee,committee(2),minister,Email_file39,ministry,official,candidate,prime minister,Email_file40,province,governorate,district,government,Email_file41
2021-11,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,3,0,0.5,0.5,0.0,1,0,0,0.0,0,37,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,37,0.0,0,4,0.0,17,0.0,0.0,0.0,0.0,6,0.0,5,0.0,3,37,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.5,0.0,0.0,0.0,1.0,0,0.0,0.5,1.0,16,0.0,0.5,0.5,0.5,0.5,0,0,0,0,12,0,0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,2,0,0,0,0,37,0,0,0,0,37,0,0.0,0.0,0.0,0.5,0,0,0,0,37,0,0,0,0,37,0,0,0,0.5,1,5,0.5,0.5,0.5,4,0.0,0.0,1.0,0.5,8,13,2,0.0,24,37,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,9,7,0,0.0,5,37,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2021-12,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.0,0.0,0.0,1,0,0,0.0,0,32,0.5,0.0,0.0,0,0.5,0,0.0,0.0,0.0,32,0.0,0,5,0.0,15,0.0,0.0,0.0,0.0,5,0.0,6,0.0,4,32,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,1.0,14,0.0,0.5,0.5,0.5,0.5,0,0,0,0,11,0,0,0.0,1.0,32,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,32,0,0,0,0,32,0,0.0,0.0,0.0,0.5,0,0,0,0,32,0,0,0,0,32,0,0,0,0.5,1,4,0.5,0.5,0.5,3,0.0,0.0,1.0,0.5,7,11,0,0.0,30,32,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,7,5,0,0.0,7,32,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2022-01,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2,0,0.0,0.5,0.5,1,0,0,0.0,1,25,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,25,0.0,0,6,1.0,12,0.0,0.0,0.0,0.0,4,0.0,4,1.0,6,25,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,2.0,11,0.0,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,25,0,0,0,0,25,0,0.0,0.0,0.0,0.5,0,0,0,0,25,0,0,0,0,25,0,0,0,0.5,1,7,0.5,0.5,0.5,3,0.0,0.0,1.0,0.5,5,12,2,0.0,34,25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,6,7,2,2.0,7,25,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2022-02,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.0,0.0,0.0,1,0,0,0.0,1,26,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,26,0.0,0,6,0.5,12,0.0,0.0,0.0,0.0,4,0.0,4,0.0,4,26,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,1.0,0.0,2.0,11,0.5,0.5,0.5,0.5,0.5,0,0,0,0,9,0,0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,26,0,0,0,0,26,0,0.0,0.0,0.0,0.5,0,0,0,0,26,0,0,0,0,26,0,0,0,0.5,1,6,0.5,0.5,0.5,3,0.5,0.0,1.0,0.5,5,11,2,0.0,27,26,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,6,3,1,1.0,9,26,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
2022-03,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.5,0.5,0.5,1,0,0,0.0,1,30,0.0,0.0,0.0,0,0.5,0,0.0,1.0,1.0,30,0.0,0,7,1.0,14,0.0,0.0,0.5,0.5,4,1.0,7,1.0,5,30,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.5,1.0,13,0.0,0.5,0.5,0.5,0.5,0,0,0,0,10,0,0,1.0,1.0,30,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,30,0,0,0,0,30,0,0.0,0.0,0.0,0.5,0,0,0,0,30,0,0,0,0,30,0,0,0,0.5,1,4,0.5,0.5,0.5,3,0.5,0.0,1.0,0.5,6,11,2,0.0,24,30,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,7,3,1,1.0,9,30,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
2022-04,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.0,0.5,0.5,1,0,0,0.0,1,25,0.0,0.5,0.0,0,0.5,0,0.0,1.0,0.0,25,0.0,0,5,0.5,12,0.0,0.0,0.0,0.5,4,1.0,5,1.0,5,25,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0.5,11,0.0,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,25,0,0,0,0,25,0,0.0,0.0,0.0,0.5,0,0,0,0,25,0,0,0,0,25,0,0,0,0.5,1,3,0.5,0.5,0.5,3,0.5,0.0,1.0,0.5,5,8,2,0.0,25,25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,6,3,0,1.0,13,25,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2022-05,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.5,0.5,0.0,1,0,0,0.0,1,23,0.0,0.0,0.0,0,0.5,0,0.0,0.0,1.0,23,0.0,0,5,0.0,11,0.0,0.0,0.0,0.5,4,1.0,5,1.0,5,23,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0.5,10,0.0,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,23,0,0,0,0,23,0,0.0,0.0,0.0,0.5,0,0,0,0,23,0,0,0,0,23,0,0,0,1.0,1,3,0.5,0.5,0.5,2,0.5,0.0,1.0,0.5,5,10,2,0.0,20,23,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,5,3,1,1.0,7,23,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
2022-06,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.0,0.5,0.0,1,0,0,0.0,1,28,0.0,0.0,0.0,0,0.5,0,0.0,1.0,0.0,28,0.5,0,6,0.5,13,0.0,0.0,0.0,0.5,4,1.0,4,1.0,6,28,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0.0,0.0,1.0,12,0.5,0.5,0.5,0.5,0.5,0,0,0,0,9,0,0,1.0,0.0,28,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,28,0,0,0,0,28,0,0.0,0.0,0.5,0.5,0,0,0,0,28,0,0,0,0,28,0,0,0,1.0,1,3,0.5,0.5,0.5,3,0.0,0.0,1.0,0.5,6,9,3,0.0,22,28,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,7,3,1,1.0,9,28,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2022-07,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2,0,0.5,0.5,0.0,1,0,0,0.0,1,24,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,24,0.0,0,6,0.5,11,0.0,0.0,0.0,0.0,4,0.0,4,1.0,6,24,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,1.0,10,0.0,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,1.0,0.0,24,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,24,0,0,0,0,24,0,0.0,0.0,0.0,0.5,0,0,0,0,24,0,0,0,0,24,0,0,0,0.5,1,3,0.5,0.5,0.5,2,0.0,0.0,1.0,0.5,5,8,2,0.0,22,24,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,6,3,1,0.0,10,24,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2022-08,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.5,0.5,0.0,1,0,0,0.0,1,27,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,27,0.0,0,6,0.0,12,0.0,0.0,0.0,0.5,4,1.0,5,1.0,5,27,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0.5,12,0.0,0.5,0.5,0.5,0.5,0,0,0,0,9,0,0,1.0,0.0,27,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,27,0,0,0,0,27,0,0.0,0.0,0.0,0.5,0,0,0,0,27,0,0,0,0,27,0,0,0,0.5,1,4,0.5,0.5,0.5,3,0.5,0.5,1.0,0.5,6,9,1,0.0,23,27,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,6,3,1,1.0,8,27,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2022-09,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.5,0.5,0.0,1,0,0,0.0,1,31,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,31,0.0,0,6,0.5,15,0.0,0.0,0.0,0.0,5,0.0,4,1.0,4,31,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.5,0.5,14,0.5,0.5,0.5,0.5,0.5,0,0,0,0,10,0,0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,31,0,0,0,0,31,0,0.0,0.0,0.0,0.5,0,0,0,0,31,0,0,0,0,31,0,0,0,0.5,1,4,0.5,0.5,0.5,3,0.5,0.0,1.0,0.5,7,9,2,0.0,22,31,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,7,4,1,2.0,9,31,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
2022-10,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.5,0.5,0.5,1,0,0,0.0,1,24,0.0,0.0,0.0,0,0.5,0,0.0,1.0,0.0,24,0.0,0,5,0.5,11,0.0,0.0,0.0,0.0,4,0.0,6,1.0,5,24,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0.5,11,0.0,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,24,0,0,0,0,24,0,0.0,0.0,0.0,0.5,1,0,0,0,24,0,0,0,0,24,0,0,0,0.5,1,3,0.5,0.5,0.5,2,0.5,0.5,1.0,0.5,5,9,2,0.0,20,24,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,4,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,6,4,1,1.0,8,24,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
2022-11,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.5,0.5,0.5,1,0,0,0.0,1,24,0.0,0.0,0.0,0,0.5,0,0.0,1.0,0.0,24,0.0,0,4,0.5,11,0.0,0.0,0.0,0.5,4,1.0,10,1.0,4,24,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,2.0,11,0.5,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,1.0,1.0,24,0.5,0.5,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,24,0,0,0,0,24,0,0.0,0.0,0.0,0.5,0,0,0,0,24,0,0,0,0,24,0,0,0,0.5,1,2,0.5,0.5,0.5,3,0.0,0.0,1.0,0.5,5,7,1,1.0,16,24,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,6,3,1,1.0,7,24,0.5,1.0,0.5,0.5,1,0.0,0,0.5,0.5,0.5
2022-12,0.5,0.5,0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1,0,0.5,0.5,0.0,1,0,0,0.0,1,21,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,21,0.0,0,4,0.0,10,0.0,0.0,0.0,0.5,3,0.5,5,1.0,4,21,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.5,1.0,9,0.5,0.5,0.5,0.5,0.5,0,0,0,0,7,0,0,0.0,0.0,21,0.0,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,1,0,0,0,0,21,0,0,0,0,21,0,0.0,0.0,0.0,0.5,0,0,0,0,21,0,0,0,0,21,0,0,0,0.5,1,2,0.5,0.5,0.5,2,0.0,0.0,0.5,0.5,4,7,1,0.0,28,21,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,5,3,1,1.0,7,21,0.5,1.0,0.0,0.5,1,0.0,0,0.5,0.5,0.5
2023-01,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2,0,0.5,0.5,0.0,1,0,0,0.0,1,23,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,23,0.0,0,3,0.0,11,0.0,0.0,0.0,0.5,4,1.0,6,1.0,4,23,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,1.0,10,0.5,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,0.0,0.0,23,0.0,0.5,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,23,0,0,0,0,23,0,0.0,0.0,0.0,0.5,0,0,0,0,23,0,0,0,0,23,0,0,0,0.5,1,3,0.5,0.5,0.5,2,0.0,0.0,1.0,0.5,5,10,2,0.0,20,23,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,5,4,1,1.0,8,23,0.5,1.0,0.0,0.5,1,0.0,0,0.5,0.5,0.5
2023-02,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,0,0.5,0.5,0.0,1,0,0,0.0,1,24,0.0,0.0,0.0,0,0.5,0,0.0,1.0,0.0,24,0.0,0,5,0.5,11,0.0,0.0,0.0,0.5,4,1.0,5,1.0,4,24,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,2.0,11,0.0,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,0.0,1.0,24,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,24,0,0,0,0,24,0,0.0,0.0,0.0,0.5,0,0,0,0,24,0,0,0,0,24,0,0,0,0.5,1,3,0.5,0.5,0.5,3,0.5,0.0,1.0,0.5,5,9,2,0.0,24,24,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,1.0,6,3,1,1.0,7,24,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
2023-03,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2,0,0.5,0.5,0.5,1,0,0,0.0,1,24,0.0,0.0,0.0,0,0.5,0,0.0,1.0,0.0,24,0.0,0,4,0.5,11,0.0,0.0,0.0,0.5,4,2.0,5,1.0,4,24,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,0.5,11,0.0,0.5,0.5,0.5,0.5,0,0,0,0,8,0,0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,1,0,0,0,0,24,0,0,0,0,24,0,0.0,0.0,0.0,0.5,0,0,0,0,24,0,0,0,0,24,0,0,0,0.5,1,2,0.5,0.5,0.5,2,0.0,0.0,1.0,0.5,5,9,2,0.0,21,24,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,4,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,6,2,1,1.0,7,24,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
2023-04,0.5,0.5,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1,0,0.5,0.5,0.0,1,0,0,0.0,1,21,0.0,0.0,0.0,0,0.5,0,0.0,0.0,0.0,21,0.0,0,4,0.0,10,0.0,0.0,0.0,0.5,3,1.0,2,1.0,3,21,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.5,0,0.0,0.0,1.0,9,0.0,0.5,0.5,0.5,0.5,0,0,0,0,7,0,0,1.0,0.0,21,0.5,0.0,0.5,0.0,0.5,0.5,0,0.0,0.0,1,0,0,0,0,21,0,0,0,0,21,0,0.0,0.0,0.0,0.5,0,0,0,0,21,0,0,0,0,21,0,0,0,0.5,1,2,0.5,0.5,0.5,2,0.0,0.0,1.0,0.5,4,6,2,0.0,15,21,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0.5,5,2,0,1.0,8,21,0.5,1.0,0.5,0.5,1,0.5,0,0.5,0.5,0.5
